Row Labels,Count of Aboard,Count of cn/ln,Count of Aboard Passangers,Count of Aboard Crew,Count of Fatalities,Count of Fatalities Passangers,Count of Fatalities Crew
6/21/1977,1,1,1,1,1,1,1
7/6/1977,1,1,1,1,1,1,1
7/8/1977,1,1,1,1,1,1,1
7/14/1977,1,0,1,1,1,1,1
7/20/1977,2,2,2,2,2,2,2
7/24/1977,1,1,1,1,1,1,1
7/25/1977,1,1,1,1,1,1,1
8/1/1977,1,0,1,1,1,1,1
8/20/1977,1,0,1,1,1,1,1
8/25/1977,1,1,1,1,1,1,1
9/2/1977,1,1,1,1,1,1,1
9/4/1977,1,1,1,1,1,1,1
9/6/1977,1,1,1,1,1,1,1
9/8/1977,1,1,1,1,1,1,1
9/12/1977,1,1,1,1,1,1,1
9/14/1977,1,0,1,1,1,1,1
9/22/1977,1,1,1,1,1,1,1
9/27/1977,1,1,1,1,1,1,1
10/20/1977,1,1,1,1,1,1,1
10/21/1977,1,0,1,1,1,1,1
11/3/1977,1,1,1,1,1,1,1
11/19/1977,2,2,2,2,2,2,2
11/21/1977,1,1,1,1,1,1,1
11/26/1977,1,1,1,1,1,1,1
12/2/1977,1,1,1,1,1,1,1
12/4/1977,1,1,1,1,1,1,1
12/8/1977,1,0,1,1,1,1,1
12/9/1977,1,1,1,1,1,1,1
12/11/1977,1,1,1,1,1,1,1
12/13/1977,1,1,1,1,1,1,1
12/18/1977,2,2,2,2,2,2,2
12/19/1977,1,1,1,1,1,1,1
12/24/1977,1,1,1,1,1,1,1
12/29/1977,1,1,1,1,1,1,1
1/1/1978,1,1,1,1,1,1,1
1/27/1978,1,1,1,1,1,1,1
1/31/1978,1,1,1,1,1,1,1
2/10/1978,2,2,2,2,2,2,2
2/11/1978,1,1,1,1,1,1,1
2/28/1978,1,1,1,1,1,1,1
3/1/1978,1,1,1,1,1,1,1
3/2/1978,1,1,1,1,1,1,1
3/3/1978,1,1,1,1,1,1,1
3/16/1978,1,1,1,1,1,1,1
3/22/1978,1,0,1,1,1,1,1
3/25/1978,1,1,1,1,1,1,1
4/4/1978,1,0,1,1,1,1,1
4/5/1978,1,1,1,1,1,1,1
4/20/1978,1,1,1,1,1,1,1
4/29/1978,1,1,1,1,1,1,1
5/8/1978,1,1,1,1,1,1,1
5/19/1978,1,1,1,1,1,1,1
6/23/1978,1,1,1,1,1,1,1
6/26/1978,2,1,2,2,2,2,2
8/14/1978,1,1,1,1,1,1,1
8/26/1978,1,1,1,1,1,1,1
8/30/1978,1,0,1,1,1,1,1
9/3/1978,3,3,3,3,3,3,3
9/9/1978,2,1,2,2,2,2,2
9/13/1978,1,1,1,1,1,1,1
9/14/1978,1,1,1,1,1,1,1
9/25/1978,1,1,1,1,1,1,1
10/3/1978,2,2,2,2,2,2,2
10/6/1978,1,1,1,1,1,1,1
10/7/1978,1,1,1,1,1,1,1
10/8/1978,1,0,1,1,1,1,1
10/22/1978,1,1,1,1,1,1,1
10/23/1978,1,1,1,1,1,1,1
11/5/1978,1,0,1,1,1,1,1
11/15/1978,1,1,1,1,1,1,1
11/18/1978,1,1,1,1,1,1,1
11/19/1978,1,0,1,1,1,1,1
11/21/1978,1,1,1,1,1,1,1
11/25/1978,1,1,1,1,1,1,1
12/4/1978,1,1,1,1,1,1,1
12/16/1978,1,0,1,1,1,1,1
12/17/1978,1,1,1,1,1,1,1
12/23/1978,1,1,1,1,1,1,1
12/28/1978,1,1,1,1,1,1,1
1/15/1979,1,1,1,1,1,1,1
1/24/1979,1,1,1,1,1,1,1
1/27/1979,1,1,1,1,1,1,1
1/30/1979,1,1,1,1,1,1,1
2/8/1979,1,1,1,1,1,1,1
2/12/1979,2,2,2,2,2,2,2
2/17/1979,1,1,1,1,1,1,1
2/19/1979,1,1,1,1,1,1,1
3/1/1979,1,1,1,1,1,1,1
3/10/1979,1,1,1,1,1,1,1
3/14/1979,2,2,2,2,2,2,2
3/17/1979,1,1,1,1,1,1,1
3/26/1979,1,1,1,1,1,1,1
3/29/1979,1,1,1,1,1,1,1
4/14/1979,1,1,1,1,1,1,1
4/18/1979,1,1,1,1,1,1,1
4/23/1979,1,1,1,1,1,1,1
5/25/1979,2,2,2,2,2,2,2
5/27/1979,1,1,1,1,1,1,1
5/30/1979,1,1,1,1,1,1,1
6/7/1979,1,1,1,1,1,1,1
6/17/1979,1,1,1,1,1,1,1
7/11/1979,1,1,1,1,1,1,1
7/12/1979,2,2,2,2,2,2,2
7/23/1979,1,1,1,1,1,1,1
7/24/1979,1,1,1,1,1,1,1
7/31/1979,1,1,1,1,1,1,1
8/2/1979,1,1,1,1,1,1,1
8/3/1979,1,1,1,1,1,1,1
8/4/1979,1,1,1,1,1,1,1
8/11/1979,1,1,1,1,1,1,1
8/24/1979,1,1,1,1,1,1,1
8/29/1979,1,1,1,1,1,1,1
9/3/1979,1,1,1,1,1,1,1
9/11/1979,1,1,1,1,1,1,1
9/14/1979,2,2,2,2,2,2,2
9/18/1979,1,1,1,1,1,1,1
9/19/1979,1,1,1,1,1,1,1
9/30/1979,1,1,1,1,1,1,1
10/7/1979,1,1,1,1,1,1,1
10/8/1979,1,1,1,1,1,1,1
10/27/1979,1,1,1,1,1,1,1
10/31/1979,1,1,1,1,1,1,1
11/15/1979,1,0,1,1,1,1,1
11/16/1979,1,1,1,1,1,1,1
11/18/1979,1,1,1,1,1,1,1
11/26/1979,1,1,1,1,1,1,1
11/28/1979,1,1,1,1,1,1,1
11/30/1979,1,1,1,1,1,1,1
12/9/1979,1,1,1,1,1,1,1
12/12/1979,1,1,1,1,1,1,1
12/18/1979,1,1,1,1,1,1,1
12/22/1979,1,1,1,1,1,1,1
12/23/1979,2,2,2,2,2,2,2
1/2/1980,1,1,1,1,1,1,1
1/11/1980,1,0,1,1,1,1,1
1/14/1980,1,1,1,1,1,1,1
1/21/1980,1,1,1,1,1,1,1
1/23/1980,1,1,1,1,1,1,1
1/24/1980,1,1,1,1,1,1,1
2/3/1980,1,1,1,1,1,1,1
2/21/1980,2,2,2,2,2,2,2
2/22/1980,1,0,1,1,1,1,1
2/27/1980,1,1,1,1,1,1,1
3/14/1980,2,2,2,2,2,2,2
3/21/1980,2,2,2,2,2,2,2
4/12/1980,1,1,1,1,1,1,1
4/14/1980,1,1,1,1,1,1,1
4/24/1980,1,1,1,1,1,1,1
4/25/1980,1,1,1,1,1,1,1
4/27/1980,1,1,1,1,1,1,1
6/2/1980,1,1,1,1,1,1,1
6/8/1980,1,1,1,1,1,1,1
6/12/1980,2,2,2,2,2,2,2
6/27/1980,1,1,1,1,1,1,1
7/8/1980,1,1,1,1,1,1,1
8/1/1980,1,1,1,1,1,1,1
8/6/1980,1,1,1,1,1,1,1
8/7/1980,1,1,1,1,1,1,1
8/19/1980,1,1,1,1,1,1,1
8/26/1980,1,1,1,1,1,1,1
9/5/1980,1,1,1,1,1,1,1
9/10/1980,1,1,1,1,1,1,1
9/12/1980,1,1,1,1,1,1,1
9/14/1980,1,1,1,1,1,1,1
9/15/1980,1,1,1,1,1,1,1
9/17/1980,1,1,1,1,1,1,1
9/30/1980,1,1,1,1,1,1,1
11/12/1980,1,1,1,1,1,1,1
11/19/1980,1,1,1,1,1,1,1
11/24/1980,1,1,1,1,1,1,1
11/28/1980,1,1,1,1,1,1,1
12/5/1980,1,1,1,1,1,1,1
12/21/1980,1,1,1,1,1,1,1
12/23/1980,1,1,1,1,1,1,1
1/14/1981,1,1,1,1,1,1,1
1/20/1981,1,1,1,1,1,1,1
2/7/1981,1,1,1,1,1,1,1
2/11/1981,1,0,1,1,1,1,1
2/22/1981,1,1,1,1,1,1,1
2/24/1981,1,1,1,1,1,1,1
2/26/1981,1,1,1,1,1,1,1
3/10/1981,1,1,1,1,1,1,1
3/15/1981,1,1,1,1,1,1,1
3/26/1981,1,1,1,1,1,1,1
4/6/1981,1,1,1,1,1,1,1
4/7/1981,1,1,1,1,1,1,1
4/17/1981,1,1,1,1,1,1,1
4/28/1981,2,2,2,2,2,2,2
5/6/1981,1,1,1,1,1,1,1
5/7/1981,1,1,1,1,1,1,1
5/16/1981,1,1,1,1,1,1,1
5/21/1981,1,1,1,1,1,1,1
5/22/1981,1,1,1,1,1,1,1
5/29/1981,1,1,1,1,1,1,1
6/14/1981,1,1,1,1,1,1,1
6/26/1981,1,1,1,1,1,1,1
7/18/1981,1,1,1,1,1,1,1
7/20/1981,1,1,1,1,1,1,1
7/24/1981,1,1,1,1,1,1,1
7/25/1981,1,1,1,1,1,1,1
7/27/1981,1,1,1,1,1,1,1
8/22/1981,1,1,1,1,1,1,1
8/24/1981,1,1,1,1,1,1,1
8/27/1981,1,1,1,1,1,1,1
8/29/1981,1,1,1,1,1,1,1
9/2/1981,1,1,1,1,1,1,1
9/18/1981,1,1,1,1,1,1,1
9/21/1981,1,1,1,1,1,1,1
9/22/1981,1,0,1,1,1,1,1
9/29/1981,1,1,1,1,1,1,1
10/1/1981,1,1,1,1,1,1,1
10/6/1981,1,1,1,1,1,1,1
10/15/1981,1,1,1,1,1,1,1
10/26/1981,1,1,1,1,1,1,1
10/31/1981,1,1,1,1,1,1,1
11/8/1981,1,1,1,1,1,1,1
11/16/1981,1,1,1,1,1,1,1
11/19/1981,1,1,1,1,1,1,1
11/30/1981,1,1,1,1,1,1,1
12/1/1981,1,1,1,1,1,1,1
12/5/1981,1,1,1,1,1,1,1
12/16/1981,1,1,1,1,1,1,1
12/18/1981,1,1,1,1,1,1,1
1/7/1982,1,1,1,1,1,1,1
1/13/1982,1,1,1,1,1,1,1
1/14/1982,1,0,1,1,1,1,1
1/23/1982,1,1,1,1,1,1,1
1/25/1982,1,1,1,1,1,1,1
2/3/1982,1,1,1,1,1,1,1
2/6/1982,1,0,1,1,1,1,1
2/7/1982,1,0,1,1,1,1,1
2/9/1982,2,2,2,2,2,2,2
2/19/1982,1,1,1,1,1,1,1
2/21/1982,1,1,1,1,1,1,1
3/11/1982,1,1,1,1,1,1,1
3/19/1982,2,2,2,2,2,2,2
3/20/1982,1,1,1,1,1,1,1
3/26/1982,1,1,1,1,1,1,1
4/11/1982,1,1,1,1,1,1,1
4/13/1982,1,1,1,1,1,1,1
4/26/1982,1,1,1,1,1,1,1
4/30/1982,1,1,1,1,1,1,1
5/9/1982,1,1,1,1,1,1,1
5/12/1982,1,1,1,1,1,1,1
5/19/1982,1,0,1,1,1,1,1
5/25/1982,1,1,1,1,1,1,1
5/28/1982,1,1,1,1,1,1,1
6/1/1982,1,0,1,1,1,1,1
6/8/1982,1,1,1,1,1,1,1
6/12/1982,1,1,1,1,1,1,1
6/22/1982,1,1,1,1,1,1,1
6/24/1982,1,1,1,1,1,1,1
6/28/1982,1,1,1,1,1,1,1
7/3/1982,1,1,1,1,1,1,1
7/6/1982,1,1,1,1,1,1,1
7/9/1982,1,1,1,1,1,1,1
7/11/1982,1,1,1,1,1,1,1
7/23/1982,1,1,1,1,1,1,1
8/11/1982,1,1,1,1,1,1,1
8/12/1982,1,1,1,1,1,1,1
8/14/1982,2,2,2,2,2,2,2
9/1/1982,1,1,1,1,1,1,1
9/4/1982,1,1,1,1,1,1,1
9/11/1982,1,0,1,1,1,1,1
9/13/1982,1,1,1,1,1,1,1
9/29/1982,1,1,1,1,1,1,1
11/17/1982,1,1,1,1,1,1,1
11/29/1982,2,2,2,2,2,2,2
12/7/1982,1,1,1,1,1,1,1
12/9/1982,2,1,2,2,2,2,2
12/23/1982,1,1,1,1,1,1,1
12/24/1982,1,1,1,1,1,1,1
1/9/1983,1,1,1,1,1,1,1
1/11/1983,1,1,1,1,1,1,1
1/16/1983,1,1,1,1,1,1,1
2/13/1983,1,1,1,1,1,1,1
3/9/1983,1,1,1,1,1,1,1
3/10/1983,1,1,1,1,1,1,1
3/11/1983,1,1,1,1,1,1,1
3/30/1983,1,1,1,1,1,1,1
4/7/1983,1,1,1,1,1,1,1
4/16/1983,1,1,1,1,1,1,1
4/19/1983,2,2,2,2,2,2,2
4/26/1983,1,1,1,1,1,1,1
4/29/1983,1,1,1,1,1,1,1
4/30/1983,1,1,1,1,1,1,1
5/5/1983,2,2,2,2,2,2,2
5/6/1983,1,0,1,1,1,1,1
6/2/1983,2,2,2,2,2,2,2
6/6/1983,1,0,1,1,1,1,1
6/8/1983,1,1,1,1,1,1,1
6/16/1983,1,1,1,1,1,1,1
6/21/1983,1,1,1,1,1,1,1
6/28/1983,1,1,1,1,1,1,1
7/1/1983,1,1,1,1,1,1,1
7/11/1983,1,1,1,1,1,1,1
7/16/1983,1,1,1,1,1,1,1
7/23/1983,1,1,1,1,1,1,1
8/17/1983,1,1,1,1,1,1,1
8/30/1983,1,1,1,1,1,1,1
9/1/1983,1,1,1,1,1,1,1
9/2/1983,1,1,1,1,1,1,1
9/14/1983,1,1,1,1,1,1,1
9/23/1983,1,1,1,1,1,1,1
9/28/1983,1,1,1,1,1,1,1
10/7/1983,1,1,1,1,1,1,1
10/8/1983,1,1,1,1,1,1,1
10/11/1983,1,1,1,1,1,1,1
10/28/1983,1,1,1,1,1,1,1
11/8/1983,1,1,1,1,1,1,1
11/23/1983,1,1,1,1,1,1,1
11/27/1983,1,1,1,1,1,1,1
11/28/1983,1,1,1,1,1,1,1
12/7/1983,1,1,1,1,1,1,1
12/14/1983,1,1,1,1,1,1,1
12/17/1983,1,1,1,1,1,1,1
12/24/1983,1,1,1,1,1,1,1
1/2/1984,1,1,1,1,1,1,1
1/3/1984,1,1,1,1,1,1,1
1/9/1984,1,1,1,1,1,1,1
1/10/1984,1,1,1,1,1,1,1
1/13/1984,1,1,1,1,1,1,1
1/28/1984,1,1,1,1,1,1,1
1/30/1984,1,1,1,1,1,1,1
2/16/1984,1,1,1,1,1,1,1
2/19/1984,1,0,1,1,1,1,1
2/28/1984,1,1,1,1,1,1,1
3/13/1984,1,1,1,1,1,1,1
3/16/1984,1,1,1,1,1,1,1
3/24/1984,2,1,2,2,2,2,2
3/31/1984,1,1,1,1,1,1,1
4/18/1984,1,1,1,1,1,1,1
5/8/1984,1,0,1,1,1,1,1
5/30/1984,1,1,1,1,1,1,1
6/4/1984,1,1,1,1,1,1,1
6/19/1984,1,0,1,1,1,1,1
6/28/1984,1,1,1,1,1,1,1
7/11/1984,1,0,1,1,1,1,1
7/12/1984,1,1,1,1,1,1,1
7/21/1984,1,1,1,1,1,1,1
8/2/1984,1,1,1,1,1,1,1
8/4/1984,1,1,1,1,1,1,1
8/5/1984,1,1,1,1,1,1,1
8/11/1984,1,1,1,1,1,1,1
8/15/1984,1,1,1,1,1,1,1
8/24/1984,1,1,1,1,1,1,1
8/30/1984,1,1,1,1,1,1,1
9/6/1984,1,1,1,1,1,1,1
9/7/1984,1,1,1,1,1,1,1
9/11/1984,1,1,1,1,1,1,1
9/16/1984,1,1,1,1,1,1,1
9/18/1984,1,1,1,1,1,1,1
9/21/1984,1,0,1,1,1,1,1
10/9/1984,1,1,1,1,1,1,1
10/11/1984,2,2,2,2,2,2,2
10/27/1984,1,1,1,1,1,1,1
10/31/1984,1,1,1,1,1,1,1
11/20/1984,1,1,1,1,1,1,1
12/4/1984,1,1,1,1,1,1,1
12/6/1984,1,1,1,1,1,1,1
12/19/1984,1,1,1,1,1,1,1
12/22/1984,1,1,1,1,1,1,1
12/23/1984,1,1,1,1,1,1,1
1/1/1985,1,1,1,1,1,1,1
1/9/1985,1,1,1,1,1,1,1
1/18/1985,1,1,1,1,1,1,1
1/19/1985,1,1,1,1,1,1,1
1/20/1985,1,1,1,1,1,1,1
1/21/1985,1,1,1,1,1,1,1
1/22/1985,1,1,1,1,1,1,1
1/23/1985,2,2,2,2,2,2,2
2/1/1985,1,1,1,1,1,1,1
2/4/1985,1,1,1,1,1,1,1
2/19/1985,2,2,2,2,2,2,2
2/22/1985,1,1,1,1,1,1,1
2/25/1985,1,1,1,1,1,1,1
3/12/1985,1,1,1,1,1,1,1
3/28/1985,1,1,1,1,1,1,1
4/11/1985,1,1,1,1,1,1,1
4/15/1985,1,1,1,1,1,1,1
4/16/1985,1,1,1,1,1,1,1
4/20/1985,2,2,2,2,2,2,2
5/3/1985,1,1,1,1,1,1,1
5/6/1985,1,1,1,1,1,1,1
5/28/1985,1,1,1,1,1,1,1
5/31/1985,1,1,1,1,1,1,1
6/14/1985,1,1,1,1,1,1,1
6/23/1985,2,2,2,2,2,2,2
7/10/1985,1,1,1,1,1,1,1
7/24/1985,1,1,1,1,1,1,1
8/2/1985,1,1,1,1,1,1,1
8/12/1985,2,2,2,2,2,2,2
8/15/1985,1,1,1,1,1,1,1
8/22/1985,1,1,1,1,1,1,1
8/25/1985,1,1,1,1,1,1,1
8/27/1985,1,1,1,1,1,1,1
9/4/1985,1,1,1,1,1,1,1
9/6/1985,1,1,1,1,1,1,1
9/22/1985,1,0,1,1,1,1,1
9/25/1985,1,1,1,1,1,1,1
9/29/1985,1,1,1,1,1,1,1
10/9/1985,1,1,1,1,1,1,1
10/10/1985,1,1,1,1,1,1,1
10/11/1985,3,3,3,3,3,3,3
10/12/1985,1,1,1,1,1,1,1
11/15/1985,1,1,1,1,1,1,1
11/21/1985,1,1,1,1,1,1,1
11/24/1985,1,1,1,1,1,1,1
11/25/1985,1,1,1,1,1,1,1
12/12/1985,1,1,1,1,1,1,1
12/30/1985,1,1,1,1,1,1,1
12/31/1985,1,1,1,1,1,1,1
1/18/1986,1,1,1,1,1,1,1
1/21/1986,1,1,1,1,1,1,1
1/28/1986,1,1,1,1,1,1,1
1/29/1986,1,1,1,1,1,1,1
2/5/1986,1,1,1,1,1,1,1
2/16/1986,1,1,1,1,1,1,1
3/2/1986,1,1,1,1,1,1,1
3/13/1986,1,1,1,1,1,1,1
3/20/1986,1,1,1,1,1,1,1
3/24/1986,1,1,1,1,1,1,1
3/25/1986,1,1,1,1,1,1,1
3/27/1986,1,0,1,1,1,1,1
3/30/1986,1,0,1,1,1,1,1
3/31/1986,1,1,1,1,1,1,1
4/2/1986,2,2,2,2,2,2,2
4/27/1986,1,1,1,1,1,1,1
5/1/1986,1,1,1,1,1,1,1
5/3/1986,2,1,2,2,2,2,2
5/18/1986,1,1,1,1,1,1,1
5/24/1986,1,0,1,1,1,1,1
6/10/1986,1,1,1,1,1,1,1
6/12/1986,1,1,1,1,1,1,1
6/18/1986,1,1,1,1,1,1,1
7/2/1986,1,1,1,1,1,1,1
7/10/1986,1,1,1,1,1,1,1
8/4/1986,1,1,1,1,1,1,1
8/14/1986,1,1,1,1,1,1,1
8/16/1986,1,1,1,1,1,1,1
8/28/1986,1,1,1,1,1,1,1
8/31/1986,1,1,1,1,1,1,1
9/5/1986,1,1,1,1,1,1,1
9/9/1986,1,1,1,1,1,1,1
9/19/1986,1,1,1,1,1,1,1
10/4/1986,1,1,1,1,1,1,1
10/14/1986,1,1,1,1,1,1,1
10/15/1986,1,1,1,1,1,1,1
10/19/1986,1,1,1,1,1,1,1
10/20/1986,1,1,1,1,1,1,1
10/22/1986,1,1,1,1,1,1,1
10/23/1986,1,1,1,1,1,1,1
10/30/1986,1,0,1,1,1,1,1
11/2/1986,1,0,1,1,1,1,1
11/6/1986,1,1,1,1,1,1,1
11/25/1986,1,0,1,1,1,1,1
12/12/1986,1,1,1,1,1,1,1
12/15/1986,1,1,1,1,1,1,1
12/25/1986,1,1,1,1,1,1,1
12/27/1986,1,1,1,1,1,1,1
1/2/1987,1,1,1,1,1,1,1
1/3/1987,1,1,1,1,1,1,1
1/13/1987,1,0,1,1,1,1,1
1/15/1987,1,1,1,1,1,1,1
1/16/1987,1,1,1,1,1,1,1
2/6/1987,1,1,1,1,1,1,1
2/9/1987,1,0,1,1,1,1,1
3/4/1987,1,1,1,1,1,1,1
3/6/1987,1,1,1,1,1,1,1
3/13/1987,1,1,1,1,1,1,1
3/21/1987,1,1,1,1,1,1,1
3/30/1987,1,0,1,1,1,1,1
4/4/1987,1,1,1,1,1,1,1
4/13/1987,1,1,1,1,1,1,1
4/23/1987,1,1,1,1,1,1,1
5/5/1987,1,1,1,1,1,1,1
5/8/1987,1,1,1,1,1,1,1
5/9/1987,1,1,1,1,1,1,1
5/11/1987,1,1,1,1,1,1,1
5/20/1987,1,1,1,1,1,1,1
5/23/1987,1,1,1,1,1,1,1
5/25/1987,1,1,1,1,1,1,1
6/11/1987,1,1,1,1,1,1,1
6/18/1987,1,1,1,1,1,1,1
6/19/1987,1,1,1,1,1,1,1
6/21/1987,1,1,1,1,1,1,1
6/26/1987,1,1,1,1,1,1,1
7/1/1987,1,1,1,1,1,1,1
7/24/1987,1,0,1,1,1,1,1
7/30/1987,1,1,1,1,1,1,1
8/4/1987,1,1,1,1,1,1,1
8/16/1987,1,1,1,1,1,1,1
8/31/1987,1,1,1,1,1,1,1
9/8/1987,1,1,1,1,1,1,1
9/13/1987,1,0,1,1,1,1,1
9/21/1987,1,1,1,1,1,1,1
10/11/1987,2,2,2,2,2,2,2
10/15/1987,1,1,1,1,1,1,1
10/19/1987,1,1,1,1,1,1,1
10/20/1987,1,0,1,1,1,1,1
11/6/1987,1,1,1,1,1,1,1
11/15/1987,1,1,1,1,1,1,1
11/23/1987,1,1,1,1,1,1,1
11/28/1987,1,1,1,1,1,1,1
11/29/1987,1,1,1,1,1,1,1
12/3/1987,1,0,1,1,1,1,1
12/7/1987,1,1,1,1,1,1,1
12/8/1987,1,1,1,1,1,1,1
12/13/1987,1,1,1,1,1,1,1
12/14/1987,1,1,1,1,1,1,1
12/21/1987,2,2,2,2,2,2,2
12/30/1987,1,1,1,1,1,1,1
1/2/1988,1,1,1,1,1,1,1
1/18/1988,3,3,3,3,3,3,3
1/19/1988,2,2,2,2,2,2,2
1/24/1988,1,1,1,1,1,1,1
2/1/1988,1,1,1,1,1,1,1
2/8/1988,1,1,1,1,1,1,1
2/19/1988,1,1,1,1,1,1,1
2/27/1988,2,2,2,2,2,2,2
3/1/1988,1,1,1,1,1,1,1
3/4/1988,1,1,1,1,1,1,1
3/8/1988,1,0,1,1,1,1,1
3/17/1988,1,1,1,1,1,1,1
3/31/1988,1,1,1,1,1,1,1
4/5/1988,1,1,1,1,1,1,1
4/10/1988,1,0,1,1,1,1,1
4/12/1988,1,1,1,1,1,1,1
4/19/1988,1,1,1,1,1,1,1
4/27/1988,1,1,1,1,1,1,1
4/28/1988,1,1,1,1,1,1,1
5/6/1988,1,1,1,1,1,1,1
5/24/1988,1,1,1,1,1,1,1
5/26/1988,2,1,2,2,2,2,2
6/12/1988,1,1,1,1,1,1,1
6/18/1988,1,0,1,1,1,1,1
6/26/1988,1,1,1,1,1,1,1
7/3/1988,1,1,1,1,1,1,1
7/6/1988,1,1,1,1,1,1,1
7/20/1988,1,1,1,1,1,1,1
7/21/1988,1,1,1,1,1,1,1
8/2/1988,1,1,1,1,1,1,1
8/15/1988,1,0,1,1,1,1,1
8/17/1988,1,1,1,1,1,1,1
8/26/1988,1,1,1,1,1,1,1
8/31/1988,4,4,4,4,4,4,4
9/9/1988,1,1,1,1,1,1,1
9/12/1988,1,1,1,1,1,1,1
9/15/1988,1,1,1,1,1,1,1
9/19/1988,1,0,1,1,1,1,1
10/2/1988,1,1,1,1,1,1,1
10/4/1988,1,1,1,1,1,1,1
10/7/1988,1,1,1,1,1,1,1
10/11/1988,1,1,1,1,1,1,1
10/17/1988,1,1,1,1,1,1,1
10/19/1988,2,2,2,2,2,2,2
10/25/1988,1,1,1,1,1,1,1
11/2/1988,1,1,1,1,1,1,1
11/14/1988,1,1,1,1,1,1,1
11/18/1988,1,1,1,1,1,1,1
11/30/1988,1,1,1,1,1,1,1
12/7/1988,1,1,1,1,1,1,1
12/8/1988,1,1,1,1,1,1,1
12/10/1988,1,0,1,1,1,1,1
12/11/1988,1,1,1,1,1,1,1
12/14/1988,1,1,1,1,1,1,1
12/21/1988,1,1,1,1,1,1,1
1/8/1989,1,1,1,1,1,1,1
1/31/1989,1,1,1,1,1,1,1
2/3/1989,1,1,1,1,1,1,1
2/6/1989,1,1,1,1,1,1,1
2/8/1989,1,1,1,1,1,1,1
2/19/1989,1,1,1,1,1,1,1
2/24/1989,1,1,1,1,1,1,1
2/28/1989,1,1,1,1,1,1,1
3/10/1989,2,2,2,2,2,2,2
3/15/1989,1,1,1,1,1,1,1
3/18/1989,1,1,1,1,1,1,1
3/20/1989,1,0,1,1,1,1,1
3/21/1989,1,1,1,1,1,1,1
4/10/1989,1,1,1,1,1,1,1
4/19/1989,1,1,1,1,1,1,1
4/26/1989,1,1,1,1,1,1,1
5/5/1989,1,1,1,1,1,1,1
5/8/1989,1,1,1,1,1,1,1
5/9/1989,1,1,1,1,1,1,1
6/7/1989,1,1,1,1,1,1,1
6/11/1989,1,1,1,1,1,1,1
6/17/1989,1,1,1,1,1,1,1
6/18/1989,1,1,1,1,1,1,1
6/22/1989,1,1,1,1,1,1,1
6/27/1989,1,1,1,1,1,1,1
6/28/1989,2,2,2,2,2,2,2
6/29/1989,1,1,1,1,1,1,1
7/19/1989,3,2,3,3,3,3,3
7/21/1989,2,2,2,2,2,2,2
7/23/1989,1,0,1,1,1,1,1
7/26/1989,1,0,1,1,1,1,1
7/27/1989,2,1,2,2,2,2,2
7/31/1989,1,1,1,1,1,1,1
8/3/1989,1,1,1,1,1,1,1
8/7/1989,1,1,1,1,1,1,1
8/8/1989,1,1,1,1,1,1,1
8/13/1989,1,1,1,1,1,1,1
8/15/1989,1,1,1,1,1,1,1
8/25/1989,1,1,1,1,1,1,1
9/3/1989,2,2,2,2,2,2,2
9/8/1989,1,1,1,1,1,1,1
9/15/1989,2,2,2,2,2,2,2
9/19/1989,1,1,1,1,1,1,1
9/20/1989,2,2,2,2,2,2,2
9/21/1989,2,0,2,2,2,2,2
9/23/1989,1,1,1,1,1,1,1
9/26/1989,1,1,1,1,1,1,1
9/27/1989,1,1,1,1,1,1,1
9/28/1989,1,1,1,1,1,1,1
10/4/1989,1,1,1,1,1,1,1
10/6/1989,1,1,1,1,1,1,1
10/10/1989,2,2,2,2,2,2,2
10/18/1989,1,1,1,1,1,1,1
10/20/1989,1,1,1,1,1,1,1
10/21/1989,1,1,1,1,1,1,1
10/26/1989,2,1,2,2,2,2,2
10/28/1989,1,1,1,1,1,1,1
11/9/1989,1,1,1,1,1,1,1
11/10/1989,1,1,1,1,1,1,1
11/21/1989,1,1,1,1,1,1,1
11/23/1989,1,0,1,1,1,1,1
11/25/1989,1,1,1,1,1,1,1
11/27/1989,2,2,2,2,2,2,2
11/28/1989,2,1,2,2,2,2,2
12/1/1989,1,1,1,1,1,1,1
12/21/1989,1,1,1,1,1,1,1
12/26/1989,1,1,1,1,1,1,1
12/28/1989,1,1,1,1,1,1,1
12/30/1989,1,1,1,1,1,1,1
1/2/1990,1,1,1,1,1,1,1
1/13/1990,1,1,1,1,1,1,1
1/15/1990,1,1,1,1,1,1,1
1/17/1990,1,1,1,1,1,1,1
1/23/1990,1,1,1,1,1,1,1
1/25/1990,2,2,2,2,2,2,2
1/26/1990,1,1,1,1,1,1,1
1/27/1990,1,1,1,1,1,1,1
1/29/1990,2,2,2,2,2,2,2
2/5/1990,1,1,1,1,1,1,1
2/12/1990,1,1,1,1,1,1,1
2/14/1990,1,1,1,1,1,1,1
2/17/1990,1,1,1,1,1,1,1
2/27/1990,1,1,1,1,1,1,1
3/1/1990,1,0,1,1,1,1,1
3/12/1990,1,1,1,1,1,1,1
3/21/1990,1,1,1,1,1,1,1
3/23/1990,1,1,1,1,1,1,1
3/27/1990,2,2,2,2,2,2,2
4/12/1990,1,1,1,1,1,1,1
4/18/1990,1,1,1,1,1,1,1
4/20/1990,1,1,1,1,1,1,1
4/26/1990,1,1,1,1,1,1,1
4/30/1990,2,2,2,2,2,2,2
5/5/1990,1,1,1,1,1,1,1
5/10/1990,1,1,1,1,1,1,1
