,DATE,TOTAL_FATALITIES
4059,1997-02-04,73.0
4060,1997-02-14,1.0
4061,1997-02-19,5.0
4062,1997-03-12,16.0
4063,1997-03-13,88.0
4064,1997-03-18,50.0
4065,1997-04-01,3.0
4066,1997-04-04,2.0
4067,1997-04-10,5.0
4068,1997-04-14,3.0
4069,1997-04-15,6.0
4070,1997-04-16,14.0
4071,1997-04-19,15.0
4072,1997-04-23,36.0
4073,1997-05-08,35.0
4074,1997-06-06,27.0
4075,1997-06-10,7.0
4076,1997-07-03,2.0
4077,1997-07-06,25.0
4078,1997-07-09,1.0
4079,1997-07-11,44.0
4080,1997-07-17,30.0
4081,1997-07-18,2.0
4082,1997-07-29,1.0
4083,1997-07-30,1.0
4084,1997-08-06,228.0
4085,1997-08-07,4.0
4086,1997-08-10,16.0
4087,1997-08-29,12.0
4088,1997-09-03,65.0
4089,1997-09-06,10.0
4090,1997-09-12,22.0
4091,1997-09-13,33.0
4092,1997-09-26,234.0
4093,1997-10-08,9.0
4094,1997-10-10,74.0
4095,1997-10-10,5.0
4096,1997-10-12,1.0
4097,1997-10-29,2.0
4098,1997-11-08,8.0
4099,1997-12-05,23.0
4100,1997-12-09,4.0
4101,1997-12-13,10.0
4102,1997-12-15,85.0
4103,1997-12-17,70.0
4104,1997-12-19,104.0
4105,1997-12-20,5.0
4106,1997-12-27,5.0
4107,1997-12-28,1.0
4108,1997-12-31,10.0
4109,1998-01-13,2.0
4110,1998-01-13,51.0
4111,1998-01-27,16.0
4112,1998-02-02,104.0
4113,1998-02-03,0.0
4114,1998-02-04,7.0
4115,1998-02-05,5.0
4116,1998-02-12,27.0
4117,1998-02-16,196.0
4118,1998-03-10,6.0
4119,1998-03-18,13.0
4120,1998-03-19,45.0
4121,1998-03-22,0.0
4122,1998-03-28,22.0
4123,1998-03-31,2.0
4124,1998-04-20,53.0
4125,1998-05-05,75.0
4126,1998-05-12,39.0
4127,1998-05-25,26.0
4128,1998-05-25,5.0
4129,1998-05-26,28.0
4130,1998-06-18,11.0
4131,1998-06-25,6.0
4132,1998-07-13,8.0
4133,1998-07-16,3.0
4134,1998-07-17,10.0
4135,1998-07-23,4.0
4136,1998-07-27,4.0
4137,1998-07-28,2.0
4138,1998-07-29,5.0
4139,1998-07-30,15.0
4140,1998-07-30,6.0
4141,1998-08-04,5.0
4142,1998-08-11,1.0
4143,1998-08-19,5.0
4144,1998-08-21,18.0
4145,1998-08-24,1.0
4146,1998-08-24,44.0
4147,1998-08-29,70.0
4148,1998-09-02,229.0
4149,1998-09-02,24.0
4150,1998-09-09,5.0
4151,1998-09-10,5.0
4152,1998-09-25,38.0
4153,1998-09-28,1.0
4154,1998-09-29,55.0
4155,1998-10-02,1.0
4156,1998-10-10,41.0
4157,1998-10-21,0.0
4158,1998-10-25,4.0
4159,1998-11-01,11.0
4160,1998-11-11,13.0
4161,1998-11-21,1.0
4162,1998-12-07,7.0
4163,1998-12-11,102.0
4164,1998-12-14,11.0
4165,1998-12-17,1.0
4166,1998-12-22,5.0
4167,1998-12-26,14.0
4168,1999-01-02,9.0
4169,1999-01-12,2.0
4170,1999-01-13,4.0
4171,1999-01-13,2.0
4172,1999-01-16,3.0
4173,1999-01-21,28.0
4174,1999-02-02,14.0
4175,1999-02-03,11.0
4176,1999-02-08,7.0
4177,1999-02-24,61.0
4178,1999-02-25,4.0
4179,1999-03-07,19.0
4180,1999-03-18,8.0
4181,1999-03-19,1.0
4182,1999-04-07,5.0
4183,1999-04-07,6.0
4184,1999-04-08,5.0
4185,1999-04-15,3.0
4186,1999-05-08,7.0
4187,1999-05-24,5.0
4188,1999-05-29,2.0
4189,1999-06-01,11.0
4190,1999-06-03,50.0
4191,1999-06-09,1.0
4192,1999-06-09,7.0
4193,1999-06-17,17.0
4194,1999-06-25,1.0
4195,1999-07-01,1.0
4196,1999-07-02,8.0
4197,1999-07-04,5.0
4198,1999-07-07,5.0
4199,1999-07-09,4.0
4200,1999-07-16,3.0
4201,1999-07-23,1.0
4202,1999-07-23,7.0
4203,1999-07-24,17.0
4204,1999-08-07,18.0
4205,1999-08-22,3.0
4206,1999-08-24,1.0
4207,1999-08-26,2.0
4208,1999-08-31,63.0
4209,1999-09-05,15.0
4210,1999-09-14,1.0
4211,1999-09-14,7.0
4212,1999-09-14,2.0
4213,1999-09-17,5.0
4214,1999-10-02,12.0
4215,1999-10-24,6.0
4216,1999-10-25,6.0
4217,1999-10-31,217.0
4218,1999-11-09,18.0
4219,1999-11-12,24.0
4220,1999-12-05,5.0
4221,1999-12-07,17.0
4222,1999-12-10,3.0
4223,1999-12-11,35.0
4224,1999-12-21,16.0
4225,1999-12-22,4.0
4226,1999-12-24,1.0
4227,1999-12-25,22.0
4228,1999-12-25,10.0
4229,1999-12-29,6.0
4230,2000-01-05,1.0
4231,2000-01-10,10.0
4232,2000-01-13,22.0
4233,2000-01-15,5.0
4234,2000-01-30,169.0
4235,2000-01-31,88.0
4236,2000-02-02,8.0
4237,2000-02-16,3.0
4238,2000-03-05,0.0
4239,2000-03-09,9.0
4240,2000-03-17,10.0
4241,2000-03-17,2.0
4242,2000-03-22,7.0
4243,2000-03-24,6.0
4244,2000-03-25,3.0
4245,2000-03-30,40.0
4246,2000-04-05,3.0
4247,2000-04-19,24.0
4248,2000-04-19,131.0
4249,2000-04-29,4.0
4250,2000-05-02,2.0
4251,2000-05-03,1.0
4252,2000-05-10,6.0
4253,2000-05-17,3.0
4254,2000-05-21,19.0
4255,2000-05-25,1.0
4256,2000-05-31,8.0
4257,2000-06-05,7.0
4258,2000-06-22,44.0
4259,2000-06-23,3.0
4260,2000-06-27,5.0
4261,2000-07-02,14.0
4262,2000-07-08,19.0
4263,2000-07-09,13.0
4264,2000-07-13,1.0
4265,2000-07-17,55.0
4266,2000-07-19,2.0
4267,2000-07-20,2.0
4268,2000-07-21,7.0
4269,2000-07-25,109.0
4270,2000-07-26,13.0
4271,2000-07-27,25.0
4272,2000-08-02,6.0
4273,2000-08-06,14.0
4274,2000-08-09,11.0
4275,2000-08-12,27.0
4276,2000-08-23,143.0
4277,2000-09-02,7.0
4278,2000-09-04,8.0
4279,2000-09-16,14.0
4280,2000-10-06,0.0
4281,2000-10-08,3.0
4282,2000-10-10,2.0
4283,2000-10-16,3.0
4284,2000-10-19,8.0
4285,2000-10-25,86.0
4286,2000-10-31,44.0
4287,2000-10-31,83.0
4288,2000-11-07,2.0
4289,2000-11-09,1.0
4290,2000-11-15,57.0
4291,2000-11-20,1.0
4292,2000-12-11,6.0
4293,2001-01-04,16.0
4294,2001-01-08,9.0
4295,2001-01-23,2.0
4296,2001-01-25,24.0
4297,2001-01-27,10.0
4298,2001-01-31,3.0
4299,2001-02-08,3.0
4300,2001-02-08,2.0
4301,2001-02-10,10.0
4302,2001-02-27,2.0
4303,2001-03-03,21.0
4304,2001-03-03,1.0
4305,2001-03-15,3.0
4306,2001-03-24,19.0
4307,2001-03-26,3.0
4308,2001-03-29,18.0
4309,2001-04-04,14.0
4310,2001-04-07,16.0
4311,2001-04-28,10.0
4312,2001-05-16,34.0
4313,2001-05-17,30.0
4314,2001-05-17,5.0
4315,2001-05-22,7.0
4316,2001-06-15,1.0
4317,2001-07-04,145.0
4318,2001-07-05,8.0
4319,2001-07-12,13.0
4320,2001-07-14,10.0
4321,2001-08-05,3.0
4322,2001-08-10,6.0
4323,2001-08-23,4.0
4324,2001-08-24,2.0
4325,2001-08-24,0.0
4326,2001-08-29,4.0
4327,2001-09-11,64.0
4328,2001-09-11,92.0
4329,2001-09-11,65.0
4330,2001-09-11,44.0
4331,2001-09-12,19.0
4332,2001-09-15,1.0
4333,2001-09-18,9.0
4334,2001-10-04,78.0
4335,2001-10-08,3.0
4336,2001-10-08,114.0
4337,2001-10-10,10.0
4338,2001-10-10,10.0
4339,2001-10-11,2.0
4340,2001-10-18,3.0
4341,2001-11-12,260.0
4342,2001-11-19,27.0
4343,2001-11-22,2.0
4344,2001-11-23,2.0
4345,2001-11-24,24.0
4346,2001-11-27,1.0
4347,2001-12-01,18.0
4348,2001-12-14,6.0
4349,2001-12-16,16.0
4350,2001-12-26,8.0
4351,2002-01-04,5.0
4352,2002-01-09,7.0
4353,2002-01-14,3.0
4354,2002-01-15,5.0
4355,2002-01-16,1.0
4356,2002-01-17,26.0
4357,2002-01-27,5.0
4358,2002-01-28,92.0
4359,2002-02-12,117.0
4360,2002-02-15,1.0
4361,2002-02-21,17.0
4362,2002-02-22,10.0
4363,2002-03-09,3.0
4364,2002-03-14,17.0
4365,2002-03-17,4.0
4366,2002-04-12,2.0
4367,2002-04-15,128.0
4368,2002-04-19,3.0
4369,2002-04-28,8.0
4370,2002-05-04,74.0
4371,2002-05-07,14.0
4372,2002-05-07,112.0
4373,2002-05-21,5.0
4374,2002-05-25,225.0
4375,2002-05-25,6.0
4376,2002-06-01,3.0
4377,2002-06-02,20.0
4378,2002-06-12,3.0
4379,2002-07-01,71.0
4380,2002-07-04,27.0
4381,2002-07-16,10.0
4382,2002-07-16,11.0
4383,2002-07-17,4.0
4384,2002-07-27,0.0
4385,2002-07-28,14.0
4386,2002-08-07,10.0
4387,2002-08-15,5.0
4388,2002-08-19,121.0
4389,2002-08-22,18.0
4390,2002-08-29,16.0
4391,2002-08-30,23.0
4392,2002-09-14,2.0
4393,2002-09-28,3.0
4394,2002-10-01,12.0
4395,2002-11-06,20.0
4396,2002-11-07,7.0
4397,2002-11-08,2.0
4398,2002-11-11,19.0
4399,2002-11-28,1.0
4400,2002-12-13,8.0
4401,2002-12-17,1.0
4402,2002-12-21,2.0
4403,2002-12-23,44.0
4404,2002-12-26,3.0
4405,2002-12-27,1.0
4406,2003-01-08,21.0
4407,2003-01-08,75.0
4408,2003-01-09,46.0
4409,2003-01-17,7.0
4410,2003-01-24,3.0
4411,2003-01-31,6.0
4412,2003-02-07,8.0
4413,2003-02-10,2.0
4414,2003-02-16,3.0
4415,2003-02-19,275.0
4416,2003-02-20,17.0
4417,2003-03-01,11.0
4418,2003-03-06,102.0
4419,2003-03-27,4.0
4420,2003-03-28,3.0
4421,2003-05-08,129.0
4422,2003-05-26,75.0
4423,2003-05-28,4.0
4424,2003-06-01,2.0
4425,2003-06-04,5.0
4426,2003-06-06,8.0
4427,2003-06-11,4.0
4428,2003-06-15,4.0
4429,2003-06-22,1.0
4430,2003-06-25,7.0
4431,2003-06-25,3.0
4432,2003-06-26,4.0
4433,2003-06-30,4.0
4434,2003-07-01,4.0
4435,2003-07-05,5.0
4436,2003-07-08,117.0
4437,2003-07-13,4.0
4438,2003-07-13,2.0
4439,2003-07-19,14.0
4440,2003-07-23,5.0
4441,2003-08-04,2.0
4442,2003-08-08,1.0
4443,2003-08-17,2.0
4444,2003-08-20,20.0
4445,2003-08-24,21.0
4446,2003-08-26,2.0
4447,2003-09-11,8.0
4448,2003-09-19,6.0
4449,2003-09-19,1.0
4450,2003-09-20,7.0
4451,2003-09-27,3.0
4452,2003-10-03,4.0
4453,2003-10-03,2.0
4454,2003-10-11,1.0
4455,2003-10-26,5.0
4456,2003-10-27,3.0
4457,2003-10-29,1.0
4458,2003-11-02,15.0
4459,2003-11-08,4.0
4460,2003-11-08,2.0
4461,2003-11-15,17.0
4462,2003-11-29,1.0
4463,2003-11-29,20.0
4464,2003-12-16,2.0
4465,2003-12-18,3.0
4466,2003-12-23,2.0
4467,2003-12-25,140.0
4468,2004-01-03,148.0
4469,2004-01-13,37.0
4470,2004-02-06,9.0
4471,2004-02-10,43.0
4472,2004-03-04,3.0
4473,2004-03-16,5.0
4474,2004-03-21,4.0
4475,2004-05-02,7.0
4476,2004-05-05,3.0
4477,2004-05-06,6.0
4478,2004-05-11,7.0
4479,2004-05-14,33.0
4480,2004-05-18,7.0
4481,2004-05-18,1.0
4482,2004-05-23,2.0
4483,2004-05-25,3.0
4484,2004-06-08,19.0
4485,2004-06-28,24.0
4486,2004-07-12,1.0
4487,2004-07-22,6.0
4488,2004-07-29,2.0
4489,2004-08-13,1.0
4490,2004-08-21,25.0
4491,2004-08-24,46.0
4492,2004-08-24,41.0
4493,2004-08-27,1.0
4494,2004-09-09,2.0
4495,2004-09-11,17.0
4496,2004-09-29,1.0
4497,2004-10-05,4.0
4498,2004-10-14,7.0
4499,2004-10-14,2.0
4500,2004-10-15,3.0
4501,2004-10-16,2.0
4502,2004-10-19,13.0
4503,2004-10-24,5.0
4504,2004-10-24,10.0
4505,2004-11-18,3.0
4506,2004-11-21,53.0
4507,2004-11-22,3.0
4508,2004-11-27,6.0
4509,2004-11-28,3.0
4510,2004-11-30,25.0
4511,2004-12-10,16.0
4512,2004-12-11,1.0
4513,2004-12-11,2.0
4514,2005-01-13,9.0
4515,2005-01-13,20.0
4516,2005-01-13,1.0
4517,2005-01-26,31.0
4518,2005-01-27,2.0
4519,2005-01-30,10.0
4520,2005-02-03,104.0
4521,2005-02-03,7.0
4522,2005-02-16,8.0
4523,2005-02-22,2.0
4524,2005-02-22,15.0
4525,2005-03-08,2.0
4526,2005-03-15,2.0
4527,2005-03-16,28.0
4528,2005-03-23,8.0
4529,2005-03-26,8.0
4530,2005-03-31,9.0
4531,2005-04-12,18.0
4532,2005-04-20,3.0
4533,2005-04-21,11.0
4534,2005-04-28,13.0
4535,2005-05-02,2.0
4536,2005-05-05,10.0
4537,2005-05-07,15.0
4538,2005-05-16,10.0
4539,2005-05-18,13.0
4540,2005-05-25,27.0
4541,2005-06-02,7.0
4542,2005-07-16,60.0
4543,2005-08-02,0.0
4544,2005-08-06,16.0
4545,2005-08-10,14.0
4546,2005-08-14,121.0
4547,2005-08-16,160.0
4548,2005-08-23,40.0
4549,2005-09-05,99.0
4550,2005-09-05,11.0
4551,2005-09-09,14.0
4552,2005-10-04,2.0
4553,2005-10-22,117.0
4554,2005-12-06,94.0
4555,2005-12-08,0.0
4556,2005-12-10,108.0
4557,2005-12-19,20.0
4558,2005-12-23,23.0
4559,2006-01-02,3.0
4560,2006-01-07,12.0
4561,2006-01-08,6.0
4562,2006-01-09,11.0
4563,2006-01-19,42.0
4564,2006-02-05,3.0
4565,2006-02-08,1.0
4566,2006-03-31,19.0
4567,2006-04-10,14.0
4568,2006-04-23,6.0
4569,2006-04-24,2.0
4570,2006-05-03,113.0
4571,2006-05-14,1.0
4572,2006-05-23,4.0
4573,2006-06-03,40.0
4574,2006-06-11,5.0
4575,2006-06-21,9.0
4576,2006-07-07,5.0
4577,2006-07-09,125.0
4578,2006-07-10,45.0
4579,2006-07-27,17.0
4580,2006-08-03,17.0
4581,2006-08-04,1.0
4582,2006-08-13,3.0
4583,2006-08-22,170.0
4584,2006-08-27,49.0
4585,2006-09-01,29.0
4586,2006-09-02,14.0
4587,2006-09-11,12.0
4588,2006-09-17,13.0
4589,2006-09-29,154.0
4590,2006-10-10,4.0
4591,2006-10-19,15.0
4592,2006-10-29,96.0
4593,2006-11-17,12.0
4594,2006-11-18,5.0
4595,2006-11-27,38.0
4596,2006-12-10,3.0
4597,2007-01-01,102.0
4598,2007-01-09,34.0
4599,2007-01-20,12.0
4600,2007-01-25,0.0
4601,2007-03-07,22.0
4602,2007-03-08,4.0
4603,2007-03-11,1.0
4604,2007-03-14,4.0
4605,2007-03-17,6.0
4606,2007-03-23,11.0
4607,2007-04-25,3.0
4608,2007-04-27,18.0
4609,2007-05-05,114.0
4610,2007-05-06,9.0
4611,2007-05-17,3.0
4612,2007-05-24,13.0
4613,2007-06-03,21.0
4614,2007-06-04,6.0
4615,2007-06-13,15.0
4616,2007-06-21,1.0
4617,2007-06-25,22.0
4618,2007-06-28,5.0
4619,2007-07-05,3.0
4620,2007-07-08,1.0
4621,2007-07-17,187.0
4622,2007-07-23,1.0
4623,2007-07-24,5.0
4624,2007-07-29,9.0
4625,2007-08-09,20.0
4626,2007-08-16,6.0
4627,2007-08-20,0.0
4628,2007-08-22,2.0
4629,2007-08-22,14.0
4630,2007-08-26,14.0
4631,2007-09-07,8.0
4632,2007-09-16,90.0
4633,2007-09-24,1.0
4634,2007-10-04,21.0
4635,2007-10-08,17.0
4636,2007-11-08,0.0
4637,2007-11-30,57.0
4638,2007-12-03,4.0
4639,2007-12-05,2.0
4640,2008-01-04,18.0
4641,2008-01-12,11.0
4642,2008-01-17,0.0
4643,2008-01-23,20.0
4644,2008-01-26,3.0
4645,2008-02-21,46.0
4646,2008-02-26,5.0
4647,2008-03-03,10.0
4648,2008-04-03,19.0
4649,2008-04-09,1.0
4650,2008-04-11,8.0
4651,2008-04-15,0.0
4652,2008-04-16,13.0
4653,2008-04-28,20.0
4654,2008-05-17,2.0
4655,2008-05-24,4.0
4656,2008-05-26,9.0
4657,2008-05-29,11.0
4658,2008-05-30,3.0
4659,2008-06-08,4.0
4660,2008-06-10,32.0
4661,2008-06-18,1.0
4662,2008-06-20,10.0
4663,2008-06-26,18.0
4664,2008-06-27,7.0
4665,2008-06-29,6.0
4666,2008-06-30,4.0
4667,2008-07-06,1.0
4668,2008-07-07,0.0
4669,2008-07-31,8.0
4670,2008-08-03,5.0
4671,2008-08-05,9.0
4672,2008-08-06,10.0
4673,2008-08-13,3.0
4674,2008-08-20,154.0
4675,2008-08-24,68.0
4676,2008-08-30,3.0
4677,2008-09-01,3.0
4678,2008-09-03,7.0
4679,2008-09-14,88.0
4680,2008-09-19,4.0
4681,2008-09-27,4.0
4682,2008-10-08,18.0
4683,2008-10-15,4.0
4684,2008-11-13,7.0
4685,2008-11-16,7.0
4686,2008-11-27,7.0
4687,2008-12-03,3.0
4688,2008-12-11,3.0
4689,2008-12-15,12.0
4690,2009-01-01,2.0
4691,2009-01-04,8.0
4692,2009-01-15,13.0
4693,2009-01-15,0.0
4694,2009-02-07,24.0
4695,2009-02-12,49.0
4696,2009-02-15,13.0
4697,2009-02-20,5.0
4698,2009-02-25,9.0
4699,2009-03-09,11.0
4700,2009-03-12,17.0
4701,2009-03-22,14.0
4702,2009-03-23,2.0
4703,2009-04-01,16.0
4704,2009-04-06,24.0
4705,2009-04-09,6.0
4706,2009-04-29,7.0
4707,2009-05-03,18.0
4708,2009-05-20,112.0
4709,2009-05-26,4.0
4710,2009-06-01,228.0
4711,2009-06-07,1.0
4712,2009-06-08,13.0
4713,2009-06-29,3.0
4714,2009-06-30,152.0
4715,2009-07-03,26.0
4716,2009-07-15,168.0
4717,2009-07-19,16.0
4718,2009-07-24,16.0
4719,2009-08-02,16.0
4720,2009-08-04,1.0
4721,2009-08-08,9.0
4722,2009-08-11,13.0
4723,2009-08-26,7.0
4724,2009-09-08,10.0
4725,2009-09-24,1.0
4726,2009-09-25,3.0
4727,2009-10-17,4.0
4728,2009-10-21,6.0
4729,2009-10-22,1.0
4730,2009-11-01,11.0
4731,2009-11-01,11.0
4732,2009-11-12,1.0
4733,2009-11-14,3.0
4734,2009-11-28,3.0
4735,2009-11-29,6.0
4736,2010-01-22,2.0
4737,2010-01-25,90.0
4738,2010-01-25,2.0
4739,2010-01-28,8.0
4740,2010-02-14,11.0
4741,2010-04-10,96.0
4742,2010-04-10,10.0
4743,2010-04-13,5.0
4744,2010-04-21,3.0
4745,2010-05-12,103.0
4746,2010-05-15,8.0
4747,2010-05-17,44.0
4748,2010-05-22,159.0
4749,2010-06-19,11.0
4750,2010-06-23,7.0
4751,2010-07-05,12.0
4752,2010-07-28,152.0
4753,2010-07-28,4.0
4754,2010-08-01,3.0
4755,2010-08-03,12.0
4756,2010-08-09,5.0
4757,2010-08-16,2.0
4758,2010-08-21,4.0
4759,2010-08-24,14.0
4760,2010-08-24,44.0
4761,2010-08-25,19.0
4762,2010-08-27,10.0
4763,2010-09-03,2.0
4764,2010-09-04,9.0
4765,2010-09-13,17.0
4766,2010-09-21,10.0
4767,2010-10-06,28.0
4768,2010-10-12,8.0
4769,2010-10-21,2.0
4770,2010-11-04,68.0
4771,2010-11-05,21.0
4772,2010-11-25,7.0
4773,2010-11-28,8.0
4774,2010-12-04,2.0
4775,2010-12-15,22.0
4776,2011-01-01,3.0
4777,2011-01-09,77.0
4778,2011-02-08,9.0
4779,2011-02-10,6.0
4780,2011-02-14,14.0
4781,2011-03-21,9.0
4782,2011-04-04,32.0
4783,2011-04-19,18.0
4784,2011-04-21,7.0
4785,2011-05-07,27.0
4786,2011-05-18,22.0
4787,2011-06-20,47.0
4788,2011-07-06,9.0
4789,2011-07-08,77.0
4790,2011-07-11,7.0
4791,2011-07-13,16.0
4792,2011-07-26,80.0
4793,2011-07-28,2.0
4794,2011-08-06,38.0
4795,2011-08-09,11.0
4796,2011-08-20,12.0
4797,2011-08-26,4.0
4798,2011-09-02,21.0
4799,2011-09-06,8.0
4800,2011-09-07,44.0
4801,2011-09-14,30.0
4802,2011-09-16,1.0
4803,2011-09-22,2.0
4804,2011-09-25,19.0
4805,2011-09-29,18.0
4806,2011-10-13,28.0
4807,2011-10-27,1.0
4808,2011-11-10,5.0
4809,2011-11-11,8.0
4810,2011-12-07,5.0
4811,2011-12-26,3.0
4812,2012-01-30,3.0
4813,2012-03-15,2.0
4814,2012-03-16,12.0
4815,2012-04-02,33.0
4816,2012-04-20,127.0
4817,2012-04-30,13.0
4818,2012-05-09,45.0
4819,2012-05-14,15.0
4820,2012-06-02,0.0
4821,2012-06-03,153.0
4822,2012-06-06,14.0
4823,2012-06-11,13.0
4824,2012-06-21,7.0
4825,2012-08-18,3.0
4826,2012-08-19,32.0
4827,2012-09-12,10.0
4828,2012-09-28,19.0
4829,2012-10-07,15.0
4830,2012-10-07,3.0
4831,2012-11-21,10.0
4832,2012-11-30,7.0
4833,2012-12-05,11.0
4834,2012-12-09,7.0
4835,2012-12-25,27.0
4836,2012-12-25,1.0
4837,2012-12-29,5.0
4838,2013-01-02,3.0
4839,2013-01-04,6.0
4840,2013-01-29,21.0
4841,2013-02-13,5.0
4842,2013-03-04,7.0
4843,2013-03-08,2.0
4844,2013-04-13,0.0
4845,2013-04-29,7.0
4846,2013-05-31,4.0
4847,2013-06-25,20.0
4848,2013-07-06,3.0
4849,2013-07-07,10.0
4850,2013-08-09,4.0
4851,2013-08-14,2.0
4852,2013-10-03,16.0
4853,2013-10-10,2.0
4854,2013-10-16,49.0
4855,2013-11-03,8.0
4856,2013-11-09,13.0
4857,2013-11-10,5.0
4858,2013-11-17,50.0
4859,2013-11-29,3.0
4860,2013-11-29,33.0
4861,2013-12-05,5.0
4862,2013-12-26,9.0
4863,2014-01-20,2.0
4864,2014-02-11,76.0
4865,2014-02-16,18.0
4866,2014-02-21,11.0
4867,2014-03-08,239.0
4868,2014-03-18,2.0
4869,2014-04-19,8.0
4870,2014-04-20,8.0
4871,2014-05-08,6.0
4872,2014-05-17,16.0
4873,2014-06-14,49.0
4874,2014-07-02,4.0
4875,2014-07-07,18.0
4876,2014-07-17,298.0
4877,2014-07-23,48.0
4878,2014-07-24,116.0
4879,2014-08-10,39.0
4880,2014-08-30,7.0
4881,2014-08-31,3.0
4882,2014-09-20,4.0
4883,2014-10-04,2.0
4884,2014-12-28,6.0
4885,2014-12-28,162.0
4886,2015-01-18,37.0
4887,2015-02-04,43.0
4888,2015-03-10,10.0
4889,2015-03-24,150.0
4890,2015-06-25,9.0
4891,2015-06-30,122.0
4892,2015-07-31,11.0
4893,2015-08-12,1.0
4894,2015-08-16,54.0
4895,2015-09-05,7.0
4896,2015-09-15,3.0
4897,2015-10-02,11.0
4898,2015-10-02,10.0
4899,2015-10-31,4.0
4900,2015-10-31,224.0
4901,2015-11-04,41.0
4902,2015-11-21,7.0
4903,2015-11-24,15.0
4904,2016-01-08,2.0
4905,2016-02-02,1.0
4906,2016-02-24,23.0
4907,2016-02-26,2.0
4908,2016-03-09,3.0
4909,2016-03-15,22.0
4910,2016-03-19,62.0
4911,2016-03-29,7.0
4912,2016-04-04,5.0
4913,2016-04-13,12.0
4914,2016-04-29,13.0
4915,2016-05-19,66.0
4916,2016-07-22,29.0
4917,2016-07-30,16.0
4918,2016-08-05,0.0
4919,2016-08-31,5.0
4920,2016-10-24,5.0
4921,2016-11-28,71.0
4922,2016-12-03,13.0
4923,2016-12-07,48.0
4924,2016-12-18,13.0
4925,2016-12-20,5.0
4926,2016-12-25,92.0
4927,2017-01-16,4.0
4928,2017-02-21,5.0
4929,2017-03-10,7.0
4930,2017-03-27,6.0
4931,2017-05-05,2.0
4932,2017-05-27,2.0
4933,2017-06-07,122.0
4934,2017-06-28,3.0
4935,2017-07-10,16.0
4936,2017-09-30,8.0
4937,2017-10-12,7.0
4938,2017-10-14,4.0
4939,2017-11-15,11.0
4940,2017-12-13,1.0
4941,2017-12-31,12.0
4942,2018-01-29,12.0
4943,2018-02-10,3.0
4944,2018-02-11,71.0
4945,2018-02-18,66.0
4946,2018-03-06,39.0
4947,2018-03-11,5.0
4948,2018-03-12,51.0
4949,2018-04-11,257.0
4950,2018-04-17,1.0
4951,2018-05-02,9.0
4952,2018-05-18,112.0
4953,2018-07-10,1.0
4954,2018-08-04,20.0
4955,2018-09-28,1.0
4956,2018-10-29,189.0
4957,2018-11-06,1.0
4958,2019-01-14,15.0
4959,2019-02-23,3.0
4960,2019-03-09,14.0
4961,2019-03-10,157.0
4962,2019-04-16,6.0
4963,2019-05-05,13.0
4964,2019-05-05,41.0
4965,2019-06-03,13.0
4966,2019-06-27,2.0
4967,2019-07-30,5.0
4968,2019-09-11,2.0
4969,2019-10-04,5.0
4970,2019-11-24,19.0
4971,2019-12-27,13.0
4972,2020-01-02,18.0
4973,2020-01-08,176.0
4974,2020-02-05,183.0
